filename,notes,authors,licenses,url1,url2,url3,url4,url5,status
accessories/neck/capetie/female/capetie_pink.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
accessories/neck/capetie/female/capetie_red.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
accessories/neck/capetie/female/capetie_white.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
accessories/neck/capetie/female/capetie_yellow.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
accessories/neck/scarf,,"Nila122, Johannes Sjölund (wulax), Stephen Challener (Redshrike)",,https://opengameart.org/content/more-lpc-clothes-and-hair,,,,,
accessories/neck/scarf/Scarf_black.png,,"Nila122, Johannes Sjölund (wulax), Stephen Challener (Redshrike)","GPL 2.0, GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/more-lpc-clothes-and-hair,,,,,OK
accessories/neck/scarf/Scarf_blue.png,,"Nila122, Johannes Sjölund (wulax), Stephen Challener (Redshrike)","GPL 2.0, GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/more-lpc-clothes-and-hair,,,,,OK
accessories/neck/scarf/Scarf_brown.png,,"Nila122, Johannes Sjölund (wulax), Stephen Challener (Redshrike)","GPL 2.0, GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/more-lpc-clothes-and-hair,,,,,OK
accessories/neck/scarf/Scarf_grey.png,,"Nila122, Johannes Sjölund (wulax), Stephen Challener (Redshrike)","GPL 2.0, GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/more-lpc-clothes-and-hair,,,,,OK
accessories/neck/scarf/Scarf_red.png,,"Nila122, Johannes Sjölund (wulax), Stephen Challener (Redshrike)","GPL 2.0, GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/more-lpc-clothes-and-hair,,,,,OK
accessories/neck/scarf/Scarf_white.png,,"Nila122, Johannes Sjölund (wulax), Stephen Challener (Redshrike)","GPL 2.0, GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/more-lpc-clothes-and-hair,,,,,OK
accessories/necklaces_female_ no_th-sh,,Luke Mehl,,https://opengameart.org/content/female-mage-clothing-set,,,,,
accessories/necklaces_female_ no_th-sh/bronze.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
accessories/necklaces_female_ no_th-sh/gold.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
accessories/necklaces_female_ no_th-sh/iron.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
accessories/necklaces_female_ no_th-sh/pirate_wc_sc_only.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
accessories/necklaces_female_ no_th-sh/silver.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
accessories/ties,,,,,,,,,
accessories/ties/formal_bowtie.png,,"bluecarrot16, Thane Brimhall (pennomi), laetissima","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-2-characters,https://opengameart.org/content/lpc-gentleman,,,,OK
accessories/ties/formal_necktie.png,,"bluecarrot16, Thane Brimhall (pennomi), laetissima","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-2-characters,https://opengameart.org/content/lpc-gentleman,,,,OK
arms,,,,,,,,,
arms/female,,"Michael Whitlock (bigbeargames), Matthew Krohn (makrohn), Johannes Sjölund (wulax)",,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-combat-armor-for-women,,,,
arms/female/1.png,,"Michael Whitlock (bigbeargames), Matthew Krohn (makrohn), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-combat-armor-for-women,,,,OK
arms/female/2.png,,"Michael Whitlock (bigbeargames), Matthew Krohn (makrohn), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-combat-armor-for-women,,,,OK
arms/female/3.png,,"Michael Whitlock (bigbeargames), Matthew Krohn (makrohn), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-combat-armor-for-women,,,,OK
arms/female/4.png,,"Michael Whitlock (bigbeargames), Matthew Krohn (makrohn), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-combat-armor-for-women,,,,OK
arms/female/5.png,,"Michael Whitlock (bigbeargames), Matthew Krohn (makrohn), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-combat-armor-for-women,,,,OK
arms/female/6.png,,"Michael Whitlock (bigbeargames), Matthew Krohn (makrohn), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-combat-armor-for-women,,,,OK
arms/male,,"Michael Whitlock (bigbeargames), Johannes Sjölund (wulax)",,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,
arms/male/1.png,,"Michael Whitlock (bigbeargames), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
arms/male/2.png,,"Michael Whitlock (bigbeargames), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
arms/male/3.png,,"Michael Whitlock (bigbeargames), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
arms/male/4.png,,"Michael Whitlock (bigbeargames), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
arms/male/5.png,,"Michael Whitlock (bigbeargames), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
arms/male/6.png,,"Michael Whitlock (bigbeargames), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
behind_body,,,,,,,,,
behind_body/cape,,,,,,,,,
behind_body/cape/normal,,,,,,,,,
behind_body/cape/normal/Male_cape_black(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_blue(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_brown(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_gray(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_green(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_lavender(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_maroon(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_pink(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_red(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_white(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/Male_cape_yellow(JaidynReiman).png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female,,David Conway Jr. (JaidynReiman),,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,
behind_body/cape/normal/female/cape_black.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_blue.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_brown.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_gray.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_green.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_lavender.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_maroon.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_pink.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_red.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_white.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/normal/female/cape_yellow.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered,,David Conway Jr. (JaidynReiman),,,,,,,
behind_body/cape/tattered/female,,David Conway Jr. (JaidynReiman),,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,
behind_body/cape/tattered/female/tattercape_black.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_blue.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_brown.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_gray.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_green.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_lavender.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_maroon.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_pink.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_red.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_white.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/cape/tattered/female/tattercape_yellow.png,,David Conway Jr. (JaidynReiman),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,,,,,OK
behind_body/equipment,,,,,,,,,
behind_body/equipment/quiver.png,,Johannes Sjölund (wulax),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
belt,,,,,,,,,
belt/buckles_female_no_th-sh,,Luke Mehl,,https://opengameart.org/content/female-mage-clothing-set,,,,,
belt/buckles_female_no_th-sh/bronze.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/buckles_female_no_th-sh/gold.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/buckles_female_no_th-sh/iron.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/buckles_female_no_th-sh/silver.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/cloth,,,,,,,,,
belt/cloth/female,,,,,,,,,
belt/cloth/female/black_female_no_th-sh.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/cloth/female/brown_female_no_th-sh.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/cloth/female/teal2_cloth_female.png,?,Johannes Sjölund (wulax),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
belt/cloth/female/white_cloth_female.png,,"Johannes Sjölund (wulax), Matthew Krohn (makrohn)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
belt/cloth/male,,,,,,,,,
belt/cloth/male/white_cloth_male.png,originally BELT_rope.png,Johannes Sjölund (wulax),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
belt/formal_belt.png,,"Thane Brimhall (pennomi), laetissima, bluecarrot16","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-2-characters,https://opengameart.org/content/lpc-gentleman,,,,OK
belt/leather,,Johannes Sjölund (wulax),,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,
belt/leather/female,,,,,,,,,
belt/leather/female/leather_female.png,,"Johannes Sjölund (wulax), Matthew Krohn (makrohn)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-combat-armor-for-women,,,,,OK
belt/leather/male,,,,,,,,,
belt/leather/male/leather_male.png,,Johannes Sjölund (wulax),"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
belt/metal,,,,,,,,,
belt/metal/female,,Luke Mehl,,https://opengameart.org/content/female-mage-clothing-set,,,,,
belt/metal/female/bronze_female_no_th-sh.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/metal/female/gold_female_no_th-sh.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/metal/female/iron_female_no_th-sh.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
belt/metal/female/silver_female_no_th-sh.png,,Luke Mehl,"GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/female-mage-clothing-set,,,,,OK
body,,,,,,,,,
body/24.png,skeleton recolor,"Michael Whitlock (bigbeargames), Rhimlock, Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-skeleton,,,,OK
body/25.png,skeleton recolor,"Michael Whitlock (bigbeargames), Rhimlock, Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,,OK
body/arm_blood.png,,"Benjamin K. Smith (BenCreating), Sander Frenken (castelonia)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-zombie,,,,,OK
body/bauldric.png,,Stephen Challener (Redshrike),CC-BY 4.0,https://opengameart.org/content/four-characters-my-lpc-entries,,,,,OK
body/brain_blood.png,,"Benjamin K. Smith (BenCreating), Sander Frenken (castelonia)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/lpc-zombie,,,,,OK
body/child,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,
body/child/child_walk_black.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_brown.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_dark.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_dark2.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_darkelf.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_darkelf2.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_light.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_lizard_blue.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_lizard_dark.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_lizard_light.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
body/child/child_walk_olive.png,,"kheftel, Stephen Challener (Redshrike), Nila122, Matthew Krohn (makrohn), Marcel van de Steeg (MadMarcel)",CC-BY-SA 3.0,https://opengameart.org/content/lpc-child-standing-template,https://opengameart.org/content/lpc-children-walk-animation,,,,OK
